id;cp;localidad;idProvincia
2141;6612;La Sara (Suipacha, Pdo. Suipacha);1
2142;2751;La Sarita;1
2143;8174;La Saudade;1
2144;8150;La Sirena;1
2145;8154;La Soberana;1
2146;6535;La Sofia;1
2147;8136;La Sombra;1
2148;7517;La Sortija;1
2149;1921;La Talina;1
2150;7500;La Tigra;1
2151;7174;La Tobiana;1
2152;7403;La Tomasa;1
2153;6553;La Torrecita;1
2154;6003;La Trinidad;1
2155;6601;La Valerosa (Estacion Fcgb);1
2156;2715;La Vanguardia;1
2157;8504;La Vara;1
2158;7223;La Verde (Gral. Belgrano, Pdo. Gral. Belgrano);1
2159;6604;La Verde (Pdo.Mercedes);1
2160;6627;La Victoria (Desvio);1
2161;7109;La Victoria (Mar De Ajo, Pdo. De La Costa);1
2162;7225;La Victoria (Pdo. Pila);1
2163;1900;La Villa De Los Hornos;1
2164;2751;La Violeta;1
2165;8115;La Virginia;1
2166;8122;La Viticola;1
2167;6513;La Yesca;1
2168;6400;La Zanja;1
2169;6077;La Zarateña;1
2170;8185;La Zulema;1
2171;7161;Labarden;1
2172;1757;Laferrere;1
2173;1757;Laferrere Estafeta No.1;1
2174;1757;Laferrere Estafeta No.2;1
2175;1757;Laferrere Estafeta No.3;1
2176;1757;Laferrere Estafeta No.4;1
2177;6431;Lago Epecuen;1
2178;6439;Laguna Alsina;1
2179;7620;Laguna Brava;1
2180;8134;Laguna Chasico;1
2181;8134;Laguna Cholito;1
2182;1649;Laguna De Borches;1
2183;6001;Laguna De Gomez;1
2184;1649;Laguna De La Barca;1
2185;7240;Laguna De Lobos;1
2186;7601;Laguna De Los Padres;1
2187;6501;Laguna Del Cura;1
2188;8504;Laguna Del Monte (Carmen De Patagones, Pdo. Patagones);1
2189;6435;Laguna Del Monte (Guamini, Pdo.Guamini);1
2190;7600;Laguna Del Soldado;1
2191;6660;Laguna Las Mulitas;1
2192;1649;Laguna Lagunita;1
2193;7214;Laguna Medina;1
2194;6400;Laguna Redonda;1
2195;8504;Laguna Vera;1
2196;7151;Langueyu;1
2197;1824;Lanus;1
2198;1824;Lanus Estafeta No.1;1
2199;1824;Lanus Estafeta No.10;1
2200;1824;Lanus Estafeta No.2;1
2201;1824;Lanus Estafeta No.3;1
2202;1824;Lanus Estafeta No.4;1
2203;1824;Lanus Estafeta No.5;1
2204;1824;Lanus Estafeta No.7;1
2205;1824;Lanus Estafeta No.8;1
2206;1824;Lanus Estafeta No.9;1
2207;6013;Laplacette;1
2208;7414;Laprida;1
2209;6451;Larramendy;1
2210;6634;Larrea;1
2211;7163;Larrondo;1
2212;7531;Lartigau;1
2213;7116;Las Achiras;1
2214;7172;Las Armas;1
2215;2916;Las Bahamas;1
2216;7130;Las Bruscas;1
2217;2930;Las Canaletas;1
2218;1826;Las Colonias;1
2219;7300;Las Cortaderas (Azul, Pdo. Azul);1
2220;8504;Las Cortaderas (Carmen De Patagones, Pdo.Patagones);1
2221;6437;Las Cuatro Hermanas;1
2222;2741;Las Cuatro Puertas;1
2223;1903;Las Chacras (Melchor Romero, Pdo.La Plata);1
2224;7241;Las Chacras (Pdo.Lobos);1
2225;7174;Las Chilcas (Cnel.Vidal, Pdo.Mar Chiquita);1
2226;7116;Las Chilcas (Pila, Pdo.Pila);1
2227;8134;Las Escobas;1
2228;7200;Las Flores;1
2229;7200;Las Flores Estafeta No.1;1
2230;7521;Las Gaviotas;1
2231;6400;Las Guasquitas;1
2232;7412;Las Hermanas;1
2233;1741;Las Heras;1
2234;8148;Las Isletas;1
2235;6476;Las Juanitas;1
2236;7603;Las Lomas;1
2237;1848;Las Malvinas (Parada Fcdfs.);1
2238;6607;Las Marianas;1
2239;7406;Las Martinetas;1
2240;6437;Las Mercedes;1
2241;7530;Las Mostazas;1
2242;7130;Las Mulas;1
2243;6507;Las Negras;1
2244;7316;Las Nieves;1
2245;7623;Las Nutrias;1
2246;8115;Las Oscuras;1
2247;2806;Las Palmas (Estacion Fcgm);1
2248;6022;Las Parvas;1
2249;7605;Las Piedritas (Mechongue, Pdo. Gral. Alvarado);1
2250;7400;Las Piedritas (Olavarria, Pdo.Olavarria);1
2251;1921;Las Pipinas;1
2252;1901;Las Quintas (Pdo.La Plata);1
2253;1874;Las Quintas (Villa Dominico, Pdo.Avellaneda);1
2254;6533;Las Rosas;1
2255;2707;Las Saladas;1
2256;7007;Las Suizas;1
2257;7151;Las Sultanas;1
2258;1921;Las Tahonas;1
2259;7106;Las Toninas;1
2260;7116;Las Tortugas;1
2261;6453;Las Toscas;1
2262;6437;Las Tres Flores;1
2263;7500;Las Vaquerias;1
2264;8181;Las Vascongadas;1
2265;7406;Lastra;1
2266;6023;Leandro N.Alem;1
2267;7130;Legaristi;1
2268;6400;Lertora;1
2269;6338;Leubuco;1
2270;7116;Lezama;1
2271;6700;Lezica Y Torrezuri (Apeadero Fcdfs);1
2272;7407;Libano;1
2273;1716;Libertad;1
2274;1716;Libertad Estafeta No.2;1
2275;7165;Libres De Sud;1
2276;7007;Licenciado Matienzo;1
2277;2718;Lierra Adjemiro;1
2278;2806;Lima;1
2279;7505;Lin Calel;1
2280;6070;Lincoln;1
2281;6070;Lincoln Estafeta No.1;1
2282;1901;Lisandro Olmos;1
2283;1836;Llavallol;1
2284;1744;Loas De Casasco;1
2285;7635;Loberia;1
2286;7240;Lobos;1
2287;7100;Loma De Salomon;1
2288;7521;Loma Del Indio;1
2289;1722;Loma Florida;1
2290;1722;Loma Grande;1
2291;7403;Loma Negra;1
2292;7203;Loma Partida;1
2293;1925;Loma Verde (Escobar, Pdo. Escobar);1
2294;1981;Loma Verde (Pdo. Gral. Paz);1
2295;1744;Lomas De Casasco;1
2296;1759;Lomas De Garone;1
2297;1663;Lomas De Marilo;1
2298;1744;Lomas De San Jose;1
2299;1744;Lomas De Yaravi;1
2300;1832;Lomas De Zamora;1
2301;1832;Lomas De Zamora Estafeta No.1;1
2302;1832;Lomas De Zamora Estafeta No.2;1
2303;1832;Lomas De Zamora Estafeta No.3;1
2304;1832;Lomas De Zamora Estafeta No.5;1
2305;1832;Lomas De Zamora Estafeta No.6;1
2306;1832;Lomas De Zamora Estefeta No.4;1
2307;1752;Lomas Del Mirador;1
2308;1752;Lomas Del Mirador Estafeta No.1;1
2309;1854;Longchamps;1
2310;1854;Longchamps Estafeta No.2;1
2311;7021;Lopez;1
2312;2903;Lopez Arias;1
2313;1617;Lopez Camelo;1
2314;8117;Lopez Lecube;1
2315;2718;Lopez Molinari;1
2316;7163;Lorrondo;1
2317;7609;Los Acantilados;1
2318;6075;Los Altos;1
2319;2743;Los Angeles;1
2320;1816;Los Aromos;1
2321;6018;Los Bosques;1
2322;6242;Los Caldenes;1
2323;6062;Los Callejones (Estacion Fcgm.);1
2324;2814;Los Cardales;1
2325;7620;Los Cardos;1
2326;7226;Los Cerrillos;1
2327;7635;Los Cerros;1
2328;6555;Los Coloniales;1
2329;7263;Los Cuatro Caminos;1
2330;6475;Los Chañares;1
2331;7116;Los Chilcos;1
2332;2903;Los Dos Amigos;1
2333;1895;Los Eucaliptos;1
2334;7220;Los Eucaliptus (Apeadero Fcgb.);1
2335;6343;Los Gauchos (Apeadero Fcdfs.);1
2336;1900;Los Hornos;1
2337;6015;Los Huesos;1
2338;6451;Los Indios (Curaru, Pdo. Carlos Tejedor);1
2339;2709;Los Indios (Pdo. Rojas);1
2340;6230;Los Laureles (Estacion Fcgb.);1
2341;1885;Los Manzanos;1
2342;1981;Los Marino;1
2343;1980;Los Merinos;1
2344;7503;Los Molles;1
2345;7601;Los Ortiz;1
2346;1716;Los Paraisos;1
2347;7603;Los Patos;1
2348;1667;Los Perales;1
2349;7623;Los Pinos (Pdo. Balcarce);1
2350;7412;Los Pinos (Voluntad, Pdo. Laprida);1
2351;1613;Los Polvorines;1
2352;1613;Los Polvorines Estafeta No.1;1
2353;1613;Los Polvorines Estafeta No.2;1
2354;8512;Los Pozos;1
2355;1621;Los Santos Viejos;1
2356;1623;Los Talas;1
2357;6015;Los Toldos;1
2358;6015;Los Toldos Estafeta No.1;1
2359;7545;Louge;1
2360;1741;Lozano;1
2361;6661;Lucas Monteverde;1
2362;1917;Luis Chico;1
2363;1838;Luis Guillon;1
2364;6700;Lujan;1
2365;6700;Lujan Estafeta No.1;1
2366;6700;Lujan Estafeta No.2;1
2367;6700;Lujan Estafeta No.3;1
2368;6700;Lujan Estafeta No.4;1
2369;7639;Lumb;1
2370;6439;Luro;1
2371;7169;Macedo;1
2372;7151;Magallanes;1
2373;6451;Magdala;1
2374;1913;Magdalena;1
2375;2718;Maguire;1
2376;7160;Maipu;1
2377;6443;Malabia;1
2378;7631;Malecon Gardella;1
2379;6661;Mamaguita;1
2380;2717;Manantiales Grandes;1
2381;2717;Manantiales (Acevedo, Pdo. Pergamino);1
2382;1667;Manuel Alberti (Apeadero Fcgb);1
2383;1897;Manuel B. Gonnet Estafeta No.1;1
2384;1897;Manuel B. Gonnet Estafeta No.2 Republica De Los Niños;1
2385;1897;Manuel B. Gonnet;1
2386;7116;Manuel J.Cobo;1
2387;3713;Manuel Ocampo;1
2388;1629;Manzanares;1
2389;2718;Manzo Y Niño;1
2390;1633;Manzone;1
2391;7633;Maori;1
2392;6557;Mapis;1
2393;1619;Maquinista Francisco Savio;1
2394;7165;Mar Azul;1
2395;7109;Mar De Ajo;1
2396;7109;Mar De Ajo Estafeta No.1;1
2397;7109;Mar De Ajo Estafeta No.2;1
2398;7109;Mar De Ajo Estafeta No.3;1
2399;7109;Mar De Ajo Estafeta No.4;1
2400;7167;Mar De Ostende;1
2401;7600;Mar Del Plata;1
2402;7600;Mar Del Plata Estafeta No.1;1
2403;7600;Mar Del Plata Estafeta No.10;1
2404;7600;Mar Del Plata Estafeta No.11;1
2405;7600;Mar Del Plata Estafeta No.12;1
2406;7600;Mar Del Plata Estafeta No.13;1
2407;7600;Mar Del Plata Estafeta No.14;1
2408;7600;Mar Del Plata Estafeta No.15;1
2409;7600;Mar Del Plata Estafeta No.16;1
2410;7600;Mar Del Plata Estafeta No.17;1
2411;7600;Mar Del Plata Estafeta No.18;1
2412;7600;Mar Del Plata Estafeta No.19;1
2413;7600;Mar Del Plata Estafeta No.2;1
2414;7600;Mar Del Plata Estafeta No.20;1
2415;7600;Mar Del Plata Estafeta No.21;1
2416;7600;Mar Del Plata Estafeta No.22;1
2417;7600;Mar Del Plata Estafeta No.23;1
2418;7600;Mar Del Plata Estafeta No.24;1
2419;7600;Mar Del Plata Estafeta No.25;1
2420;7600;Mar Del Plata Estafeta No.26;1
2421;7600;Mar Del Plata Estafeta No.27;1
2422;7600;Mar Del Plata Estafeta No.28;1
2423;7600;Mar Del Plata Estafeta No.29;1
2424;7600;Mar Del Plata Estafeta No.3;1
2425;7600;Mar Del Plata Estafeta No.30;1
2426;7600;Mar Del Plata Estafeta No.31;1
2427;7600;Mar Del Plata Estafeta No.32;1
2428;7600;Mar Del Plata Estafeta No.33;1
2429;7600;Mar Del Plata Estafeta No.34;1
2430;7600;Mar Del Plata Estafeta No.35;1
2431;7600;Mar Del Plata Estafeta No.36;1
2432;7600;Mar Del Plata Estafeta No.37;1
2433;7600;Mar Del Plata Estafeta No.38;1
2434;7600;Mar Del Plata Estafeta No.39;1
2435;7600;Mar Del Plata Estafeta No.4;1
2436;7600;Mar Del Plata Estafeta No.41;1
2437;7600;Mar Del Plata Estafeta No.42;1
2438;7600;Mar Del Plata Estafeta No.5;1
2439;7600;Mar Del Plata Estafeta No.6;1
2440;7600;Mar Del Plata Estafeta No.7;1
2441;7600;Mar Del Plata Estafeta No.8;1
2442;7600;Mar Del Plata Estafeta No.9;1
2443;7600;Mar Del Plata Sucursal No.1;1
2444;7600;Mar Del Plata Sucursal No.2;1
2445;7600;Mar Del Plata Sucursal No.3;1
2446;7600;Mar Del Plata Sucursal No.4;1
2447;7600;Mar Del Plata Sucursal No.5;1
2448;7607;Mar Del Sud;1
2449;7108;Mar Del Tuyu;1
2450;2741;Marcelino Ugarte;1
2451;1727;Marcos Paz;1
2452;6400;Mari Lauquen;1
2453;6400;Mari Lauquen;1
2454;7003;Maria Ignacia;1
2455;6467;Maria Lucila;1
2456;6337;Maria P. Moreno;1
2457;1723;Mariano Acosta;1
2458;2701;Mariano Benitez;1
2459;2718;Mariano H. Alfonso;1
2460;1706;Mariano J. Haedo;1
2461;1706;Mariano J. Haedo Estafeta No.1;1
2462;1706;Mariano J. Haedo;1
2463;7517;Mariano Roldan;1
2464;6708;Mariscal Sucre;1
2465;1846;Martin Arin;1
2466;6667;Martin Berraondo;1
2467;7201;Martin Colman;1
2468;1682;Martin Coronado;1
2469;7311;Martin Fierro (Chillar, Pdo.Azul);1
2470;6400;Martin Fierro (Pdo.Trenque Lauquen);1
2471;1640;Martinez;1
2472;6533;Martinez De Hoz;1
2473;1640;Martinez Estafeta No.2;1
2474;1640;Martinez Estafeta No.3;1
2475;1640;Martinez Estafeta No.4;1
2476;1640;Martinez Estafeta No.5;1
2477;1640;Martinez Estafeta No.6;1
2478;6451;Marucha (Estacion Fcgm);1
2479;8134;Mascota;1
2480;6438;Masurel;1
2481;1627;Matheu;1
2482;1627;Matheu;1
2483;6608;Mauenl Jose Gracia;1
2484;6531;Mauricio Hirsch;1
2485;6531;Mauricio Hirsch;1
2486;6645;Maximo Fernandez;1
2487;6645;Maximo Fernandez;1
2488;1812;Maximo Paz;1
2489;1812;Maximo Paz;1
2490;7519;Mayol;1
2491;7519;Mayol;1
2492;8146;Mayor Buratovich;1
2493;6053;Mayor Jose Orellano;1
2494;6343;Maza;1
2495;6648;Mecha;1
2496;6648;Mechita;1
2497;7605;Mechongue;1
2498;7169;Medaland;1
2499;7630;Medano Blanco;1
2500;8132;Medanos;1
2501;1903;Melchor Romero;1
2502;6748;Membrillar;1
2503;1649;Mendez Grande;1
2504;6600;Mercedes;1
2505;1763;Mercedes Benz;1
2506;6600;Mercedes Estafeta No.1;1
2507;6600;Mercedes Estafeta No.2;1
2508;6600;Mercedes Estafeta No.4;1
2509;6600;Mercedes Sucursal No.1;1
2510;6239;Meridiano Vº (Gonzalez Moreno, Pdo.Rivadavia);1
2511;1900;Meridiano Vº (La Plata, Pdo.La Plata);1
2512;1722;Merlo;1
2513;1722;Merlo Estafeta No.1;1
2514;1722;Merlo Estafeta No.2;1
2515;1722;Merlo Estafeta No.3;1
2516;1722;Merlo Estafeta No.4;1
2517;1722;Merlo Estafeta No.5;1
2518;1714;Merlo Gomez;1
2519;1744;Mi Barrio;1
2520;7507;Micaela Cascallares;1
2521;1650;Miguelete (Parada Fcgm);1
2522;1852;Ministro Rivadavia;1
2523;6403;Mira Pampa;1
2524;7607;Miramar;1
2525;7607;Miramar Estafeta No.1;1
2526;7607;Miramar Estafeta No.3;1
2527;7607;Miramar Sucursal No.1;1
2528;6550;Miramar (Bolivar, Pdo.Bolivar);1
2529;7214;Miramonte;1
2530;6531;Moctezuma;1
2531;7020;Molino Galileo;1
2532;6627;Moll;1
2533;7116;Monasterio;1
2534;6469;Mones Cazon;1
2535;2743;Monroe;1
2536;7119;Monsalvo;1
2537;1893;Montaraz;1
2538;7220;Monte;1
2539;7020;Monte Crespo;1
2540;1825;Monte Chingolo;1
2541;1825;Monte Chingolo Estafeta No.1;1
2542;1825;Monte Chingolo Estafeta No.2;1
2543;1825;Monte Chingolo Estafeta No.3;1
2544;1825;Monte Chingolo Estafeta No.4;1
2545;1825;Monte Chingolo Estafeta No.5;1
2546;1825;Monte Chingolo Estafeta No.6;1
2547;1825;Monte Chingolo Estafeta No.7;1
2548;8185;Monte Fiore;1
2549;1842;Monte Grande;1
2550;1842;Monte Grande Estafeta No.1;1
2551;1842;Monte Grande Estafeta No.2;1
2552;1842;Monte Grande Estafeta No.3;1
2553;1842;Monte Grande Estafeta No.4;1
2554;1842;Monte Grande Estafeta No.5;1
2555;1842;Monte Grande Estafeta No.6;1
2556;8153;Monte Hermoso;1
2557;8144;Monte La Plata;1
2558;1917;Monte Veloz;1
2559;1642;Monte Viejo;1
2560;8136;Montes De Oca;1
2561;6230;Moores;1
2562;6507;Morea;1
2563;1744;Moreno;1
2564;1744;Moreno Estafeta No.1;1
2565;1744;Moreno Estafeta No.10;1
2566;1744;Moreno Estafeta No.11;1
2567;1744;Moreno Estafeta No.2;1
2568;1744;Moreno Estafeta No.3;1
2569;1744;Moreno Estafeta No.4;1
2570;1744;Moreno Estafeta No.5;1
2571;1744;Moreno Estafeta No.6;1
2572;1744;Moreno Estafeta No.7;1
2573;1744;Moreno Estafeta No.8;1
2574;1744;Moreno Estafeta No.9;1
2575;1708;Moron;1
2576;1708;Moron Estafeta No.1;1
2577;1708;Moron Estafeta No.2;1
2578;1708;Moron Estafeta No.3;1
2579;1708;Moron Estafeta No.4;1
2580;1708;Moron Estafeta No.5;1
2581;1708;Moron Estafeta No.6;1
2582;6013;Morse;1
2583;6471;Mouras;1
2584;8111;Muelle Puerto Belgrano;1
2585;6501;Mulcahy;1
2586;1663;Muñiz;1
2587;7404;Muñoz;1
2588;1605;Munro;1
2589;1605;Munro Estafeta No.2;1
2590;2909;Mutti;1
2591;7613;Nahuel Ruca;1
2592;7007;Napaleofu;1
2593;7122;Naposta;1
2594;7212;Naranja;1
2595;6605;Navarro;1
2596;7630;Necochea;1
2597;7630;Necochea Estafeta Nº1;1
2598;7630;Necochea Estafeta Nº10;1
2599;7630;Necochea Estafeta Nº11;1
2600;7630;Necochea Estafeta Nº12;1
2601;7630;Necochea Estafeta Nº13;1
2602;7630;Necochea Estafeta Nº14;1
2603;7630;Necochea Estafeta Nº15;1
2604;7630;Necochea Estafeta Nº16;1
2605;7630;Necochea Estafeta Nº2;1
2606;7630;Necochea Estafeta Nº3;1
2607;7630;Necochea Estafeta Nº4;1
2608;7630;Necochea Estafeta Nº5;1
2609;7630;Necochea Estafeta Nº6;1
2610;7630;Necochea Estafeta Nº7;1
2611;7630;Necochea Estafeta Nº8;1
2612;7630;Necochea Estafeta Nº9;1
2613;7630;Necochea Sucursal Nº1;1
2614;6077;Necol (Estacion Fcgm);1
2615;7223;Newton;1
2616;7637;Nicanor Olivera;1
2617;8151;Nicolas Descalzi;1
2618;7134;Nicolas Levalle;1
2619;7316;Nieves;1
2620;6663;Norberto De La Riestra;1
2621;6553;Nueva España;1
2622;1907;Nueva Hermosura;1
2623;6451;Nueva Plata;1
2624;8117;Nueva Roma;1
2625;6077;Nueva Suiza (Estacion Fcgm);1
2626;1648;Nuevo Puerto Tigre;1
2627;7521;Ochandio;1
2628;6652;Olascoaga;1
2629;7400;Olavarria;1
2630;7400;Olavarria Estafeta Nº1;1
2631;7400;Olavarria Estafeta Nº2;1
2632;7400;Olavarria Estafeta Nº3;1
2633;7400;Olavarria Estafeta Nº4;1
2634;7400;Olavarria Estafeta Nº5;1
2635;7400;Olavarria Estafeta Nº6;1
2636;1981;Oliden;1
2637;2931;Oliveira Cezar;1
2638;6608;Olivera;1
2639;1636;Olivos;1
2640;1636;Olivos Estafeta Nº1;1
2641;1636;Olivos Estafeta Nº2;1
2642;1636;Olivos Estafeta Nº3;1
2643;7545;Ombu;1
2644;7142;Ombucta;1
2645;6708;Open Door;1
2646;6537;Ordoqui;1
2647;7503;Orense;1
2648;7509;Oriente;1
2649;2812;Orlando (Apeadero Fcgu);1
2650;2703;Ortiz Basualdo;1
2651;6660;Ortiz De Rosas;1
2652;7167;Ostende;1
2653;2802;Otamendi;1
2654;7545;Otoño (Estacion Fcgr);1
2655;6748;O'Higgins;1
2656;1657;Pablo Podesta;1
2657;1657;Pablo Podesta Estafeta Nº1;1
2658;7020;Pachan;1
2659;6640;Palantelen;1
2660;6628;Palemon Huergo;1
2661;7221;Palmitas;1
2662;1923;Palo Blanco;1
2663;2931;Paname;1
2664;1921;Pancho Diaz;1
2665;6411;Papin;1
2666;2935;Parada Kilometro 158;1
2667;1739;Parada Kilometro 62;1
2668;1739;Parada Kilometro 76;1
2669;1834;Parada Pasco;1
2670;6703;Parada Robles;1
2671;6725;Parada Tatay;1
2672;7412;Paraguil;1
2673;1903;Paraje 19 De Noviembre;1
2674;1903;Paraje El Peligroso;1
2675;1901;Paraje Hornos De Serrano;1
2676;8158;Paraje La Aurora;1
2677;7112;Paraje La Isabel;1
2678;2711;Paraje Santa Rosa;1
2679;1915;Paraje Starache;1
2680;1649;Parana Mini;1
2681;7212;Pardo;1
2682;7316;Parish;1
2683;1663;Parque El Cortijo;1
2684;1744;Parque Gaona;1
2685;1713;Parque Leloir;1
2686;1832;Parque Mitre;1
2687;7020;Parque Muñoz;1
2688;1617;Parque San Lorenzo;1
2689;1722;Parque San Martin (Pdo. Merlo);1
2690;1763;Parque San Martin (Virrey Del Pino, Pdo. La Matanza);1
2691;1713;Parque Sumampa;1
2692;7114;Parque Taillade;1
2693;7100;Parravicini;1
2694;1834;Pasco (Apeadero Fcgb);1
2695;7547;Pasman;1
2696;7142;Paso Alsina;1
2697;8134;Paso Cramer;1
2698;7511;Paso Del Medano;1
2699;1742;Paso Del Rey;1
2700;1742;Paso Del Rey Estafeta Nº1;1
2701;8504;Paso Lucero;1
2702;8115;Paso Mayor;1
2703;7163;Pasos;1
2704;6077;Pasteur;1
2705;8504;Patagones;1
2706;6503;Patricios;1
2707;6557;Paula;1
2708;2812;Pavon;1
2709;1649;Pay Carabi;1
2710;6058;Pazos Kanki;1
2711;2711;Pearson;1
2712;6665;Pedernales;1
2713;6451;Pedro Gamen;1
2714;8148;Pedro Luro;1
2715;7135;Pedro Nicolas Escribano;1
2716;7515;Pedro P. Lassalle;1
2717;6450;Pehuajo;1
2718;6450;Pehuajo Estafeta Nº1;1
2719;6450;Pehuajo Estafeta Nº2;1
2720;6409;Pehuelches;1
2721;8109;Pehuen Co;1
2722;8117;Pelicura;1
2723;6346;Pellegrini;1
2724;7225;Peñaflor;1
2725;7530;Peralta;1
2726;1686;Pereyra (Hurlingham, Pdo. 3 De Febrero);1
2727;1894;Pereyra (Pdo. Berazategui);1
2728;2933;Perez Millan;1
2729;2700;Pergamino;1
2730;2700;Pergamino Estafeta Nº1;1
2731;2700;Pergamino Estafeta Nº10;1
2732;2700;Pergamino Estafeta Nº11;1
2733;2700;Pergamino Estafeta Nº2;1
2734;2700;Pergamino Estafeta Nº3;1
2735;2700;Pergamino Estafeta Nº4;1
2736;2700;Pergamino Estafeta Nº5;1
2737;2700;Pergamino Estafeta Nº6;1
2738;2700;Pergamino Estafeta Nº7;1
2739;2700;Pergamino Estafeta Nº8;1
2740;2700;Pergamino Estafeta Nº9;1
2741;8185;Phillippon;1
2742;6051;Pichincha;1
2743;8117;Piedra Ancha (Desvio);1
2744;8117;Piedra Echada (Apeadero Fcgr);1
2745;6241;Piedritas;1
2746;7633;Pieres;1
2747;7517;Pierini;1
2748;8170;Pigue;1
2749;7116;Pila;1
2750;1629;Pilar;1
2751;7530;Pillahuinco;1
2752;7167;Pinamar;1
2753;7167;Pinamar Estafeta Nº1;1
2754;7167;Pinamar Estafeta Nº2;1
2755;7167;Pinamar Estafeta Nº3;1
2756;7167;Pinamar Estafeta Nº4;1
2757;7167;Pinamar Estafeta Nº5;1
2758;1921;Piñero (Desvio Particular Fcgr);1
2759;1665;Piñero (Estacion Fcgu);1
2760;7548;Piñeyro (Pdo. Cnel. Suarez);1
2761;1870;Piñeyro (Pdo. De Avellaneda);1
2762;2703;Pinzon;1
2763;1921;Pipinas;1
2764;1931;Piria;1
2765;6551;Pirovano;1
2766;2705;Piruco;1
2767;6634;Pla;1
2768;7607;Pla Y Rognoni;1
2769;1885;Platanos;1
2770;7609;Playa Chapadmalal;1
2771;7109;Playa Las Margaritas;1
2772;7111;Playa San Bernardo Estafeta Nº1 (Mun. Urbano De La Costa);1
2773;7111;Playa San Bernardo (Municipio Urbano De La Costa);1
2774;7609;Playa Serena;1
2775;7201;Plaza Montero;1
2776;1733;Plomer;1
2777;2703;Plumacho;1
2778;1905;Poblet;1
2779;6430;Pocito;1
2780;7267;Polvaredas;1
2781;7535;Pontaut;1
2782;1761;Pontevedra;1
2783;6063;Porvenir;1
2784;1865;Posta De Oyhanart;1
2785;7404;Pourtale;1
2786;8504;Pozo Crespo;1
2787;6231;Pradere;1
2788;1635;Presidente Derqui;1
2789;6621;Presidente Quintana;1
2790;6422;Primera Junta;1
2791;8180;Puan;1
2792;6661;Pueblitos;1
2793;7511;Pueblo Balneario Reta;1
2794;6533;Pueblo Martinez De Hoz;1
2795;1748;Pueblo Nuevo (Gral. Rodriguez, Pdo. Gral. Rodriguez);1
2796;1885;Pueblo Nuevo (Guillermo E. Hudson, Pdo. Berazategui);1
2797;6000;Pueblo Nuevo (Junin, Pdo. Junin);1
2798;7400;Pueblo Nuevo (Olavarria, Pdo. Olavarria);1
2799;2700;Pueblo Otero;1
2800;7600;Pueblo Peralta Ramos Oeste;1
2801;7541;Pueblo San Jose;1
2802;7541;Pueblo Santa Maria;1
2803;7541;Pueblo Santa Trinidad;1
2804;1885;Pueblo Viejo;1
2805;6476;Pueblo Villa San Esteban;1
2806;6620;Puente Batalla;1
2807;2740;Puente Cañete;1
2808;2760;Puente Castex;1
2809;7225;Puente El Ochenta;1
2810;1763;Puente Ezcurra;1
2811;8115;Puente Las Oscuras;1
2812;1602;Puente Saavedra;1
2813;8103;Puerto Bahia Blanca;1
2814;8111;Puerto Belgrano;1
2815;8142;Puerto Coloma;1
2816;8000;Puerto Galvan;1
2817;1925;Puerto La Plata;1
2818;7630;Puerto Necochea;1
2819;2931;Puerto Obligado;1
2820;7631;Puerto Quequen;1
2821;8111;Puerto Rosales;1
2822;2900;Puerto San Nicolas;1
2823;8508;Puerto Tres Bonetes;1
2824;8506;Puerto Wassermann;1
2825;2763;Puesto Del Medio;1
2826;2907;Pujol;1
2827;8109;Punta Alta;1
2828;8109;Punta Alta Estafeta Nº1;1
2829;1623;Punta De Canal (Apeadero Fcgm);1
2830;1917;Punta Indio;1
2831;1931;Punta Lara;1
2832;7109;Punta Medanos;1
2833;7600;Punta Mogotes;1
2834;8504;Punta Rasa;1
2835;8504;Punta Rubia;1
2836;6335;Quenuma;1
2837;7631;Quequen;1
2838;7631;Quequen Estafeta Nº1;1
2839;7631;Quequen Estafeta Nº2;1
2840;7631;Quequen Estafeta Nº3;1
2841;7631;Quequen Estafeta Nº4;1
2842;7631;Quequen Estafeta Nº5;1
2843;1778;Querandi;1
2844;7406;Quilco (Estacion Fcgr);1
2845;1878;Quilmes;1
2846;1878;Quilmes Estafeta Nº1;1
2847;1878;Quilmes Estafeta Nº2;1
2848;1878;Quilmes Estafeta Nº3;1
2849;1878;Quilmes Estafeta Nº4;1
2850;1878;Quilmes Estafeta Nº5;1
2851;1878;Quilmes Estafeta Nº6;1
2852;1879;Quilmes Oeste;1
2853;1879;Quilmes Oeste Estafeta Nº1;1
2854;1879;Quilmes Oeste Estafeta Nº5;1
2855;1879;Quilmes Oeste Estafeta Nº6;1
2856;7533;Quiñihual;1
2857;6018;Quirno Costa;1
2858;6533;Quiroga;1
2859;8146;Radiofaro El Rincon;1
2860;1847;Rafael Calzada;1
2861;1847;Rafael Calzada Estafeta Nº1;1
2862;1755;Rafael Castillo;1
2863;1755;Rafael Castillo Estafeta Nº1;1
2864;1755;Rafael Castillo Estafeta Nº2;1
2865;6001;Rafael Obligado;1
2866;2915;Ramallo;1
2867;6627;Ramon Biaus;1
2868;6533;Ramon J. Neild;1
2869;7641;Ramon Santamarina;1
2870;1704;Ramos Mejia;1
2871;1704;Ramos Mejia Estafeta Nº1;1
2872;1704;Ramos Mejia Estafeta Nº2;1
2873;7621;Ramos Otero;1
2874;2701;Rancagua;1
2875;1987;Ranchos;1
2876;1886;Ranelagh;1
2877;1886;Ranelagh Estafeta Nº1;1
2878;7203;Rauch;1
